,Open Time,Open,High,Low,Close,Volume
250,2024-04-17 09:00:00,63853.6,63913.0,63170.5,63260.8,12918.071
251,2024-04-17 10:00:00,63260.7,63562.7,63104.3,63304.2,8820.085
252,2024-04-17 11:00:00,63304.2,63518.7,63202.1,63302.2,5652.434
253,2024-04-17 12:00:00,63302.3,63323.8,62712.6,62878.0,14372.228
254,2024-04-17 13:00:00,62878.0,63147.1,62490.0,62576.9,12961.088
255,2024-04-17 14:00:00,62576.8,62810.9,62024.8,62286.4,20270.686
256,2024-04-17 15:00:00,62286.4,62957.2,62100.0,62606.6,19987.106
257,2024-04-17 16:00:00,62606.5,62629.8,60663.0,61263.2,67925.053
258,2024-04-17 17:00:00,61263.2,61518.6,59713.2,60272.0,72019.749
259,2024-04-17 18:00:00,60274.0,61086.2,59625.0,60165.9,53607.25
260,2024-04-17 19:00:00,60166.0,61326.0,60078.5,61242.7,22780.156
261,2024-04-17 20:00:00,61242.8,61938.0,61120.1,61419.4,25414.196
262,2024-04-17 21:00:00,61419.4,61447.2,60700.0,60997.2,20236.802
263,2024-04-17 22:00:00,60997.1,61437.6,60741.3,60814.7,11277.641
264,2024-04-17 23:00:00,60814.7,61645.1,60814.7,61282.7,12862.116
265,2024-04-18 00:00:00,61282.7,61698.8,61136.6,61660.8,5054.375
266,2024-04-18 01:00:00,61661.9,61743.7,61177.4,61254.5,6293.874
267,2024-04-18 02:00:00,61254.5,61503.0,60900.0,61495.6,11116.828
268,2024-04-18 03:00:00,61495.5,61650.0,61350.2,61618.7,7397.392
269,2024-04-18 04:00:00,61618.8,61900.0,61408.4,61640.4,7980.643
270,2024-04-18 05:00:00,61640.3,62194.8,61633.3,61953.5,12896.417
271,2024-04-18 06:00:00,61953.6,62048.0,61520.1,61613.9,8342.463
272,2024-04-18 07:00:00,61613.8,61797.0,60938.6,61051.4,13194.891
273,2024-04-18 08:00:00,61051.4,61298.0,60763.8,61127.3,14755.724
274,2024-04-18 09:00:00,61127.3,61347.2,60906.9,61154.7,8784.041
275,2024-04-18 10:00:00,61154.6,61537.9,60824.2,61313.7,11786.658
276,2024-04-18 11:00:00,61313.7,61681.8,61294.0,61608.4,8211.662
277,2024-04-18 12:00:00,61608.4,61904.0,61465.8,61789.7,8196.565
278,2024-04-18 13:00:00,61789.7,63049.9,61789.3,62563.0,32787.628
279,2024-04-18 14:00:00,62563.0,62708.5,61558.0,62212.2,28356.896
280,2024-04-18 15:00:00,62212.2,62799.0,61853.3,62759.5,28190.897
281,2024-04-18 16:00:00,62759.5,63950.0,62518.7,63778.3,42128.112
282,2024-04-18 17:00:00,63778.3,64100.0,63402.5,63474.0,20127.868
283,2024-04-18 18:00:00,63473.9,63857.5,63250.2,63500.0,16073.36
284,2024-04-18 19:00:00,63500.0,63595.5,62556.9,62755.2,18898.324
285,2024-04-18 20:00:00,62755.1,63193.5,62268.4,63074.1,21408.706
286,2024-04-18 21:00:00,63074.0,63542.1,63061.5,63438.0,12603.726
287,2024-04-18 22:00:00,63437.3,63611.0,63229.2,63460.8,7056.589
288,2024-04-18 23:00:00,63460.8,63815.6,63275.0,63429.1,11103.84
289,2024-04-19 00:00:00,63429.1,63629.1,63123.3,63471.9,8097.262
290,2024-04-19 01:00:00,63471.9,63640.5,63339.5,63445.0,3805.902
291,2024-04-19 02:00:00,63445.0,63449.9,62612.0,62692.1,11207.776
292,2024-04-19 03:00:00,62692.1,62760.0,60578.2,61000.0,56497.927
293,2024-04-19 04:00:00,61000.0,61420.0,59541.0,61334.1,63318.434
294,2024-04-19 05:00:00,61334.1,62088.0,61116.0,61757.1,31303.074
295,2024-04-19 06:00:00,61757.1,62730.0,61740.0,62406.2,19826.878
296,2024-04-19 07:00:00,62406.3,62567.2,61701.3,62045.6,20909.054
297,2024-04-19 08:00:00,62045.6,64995.8,61798.5,64596.0,54507.101
298,2024-04-19 09:00:00,64595.9,65189.0,64160.2,64519.6,37157.592
299,2024-04-19 10:00:00,64519.5,65077.1,64088.1,64598.1,31537.524
300,2024-04-19 11:00:00,64598.1,64924.9,64450.2,64744.8,11318.17
301,2024-04-19 12:00:00,64744.8,65144.9,64370.0,64754.3,15318.884
302,2024-04-19 13:00:00,64754.3,65480.0,64652.5,64839.8,21793.99
303,2024-04-19 14:00:00,64839.8,65420.5,64726.2,64924.0,17366.676
304,2024-04-19 15:00:00,64924.1,65046.0,64404.9,64870.9,23383.175
305,2024-04-19 16:00:00,64870.8,64929.0,63779.7,64426.1,30283.169
306,2024-04-19 17:00:00,64426.2,64695.9,64305.3,64417.7,12788.562
307,2024-04-19 18:00:00,64417.6,64516.9,63477.5,63986.0,32721.772
308,2024-04-19 19:00:00,63985.9,64823.6,63900.9,64604.2,18921.727
309,2024-04-19 20:00:00,64604.3,64640.4,64076.7,64189.8,9912.069
310,2024-04-19 21:00:00,64189.7,64378.0,64064.7,64307.2,6182.964
311,2024-04-19 22:00:00,64307.2,64315.0,63655.0,64026.0,8702.587
312,2024-04-19 23:00:00,64026.1,64432.5,64020.6,64378.9,6013.981
313,2024-04-20 00:00:00,64378.9,64478.8,63970.6,63980.4,7682.317
314,2024-04-20 01:00:00,63980.5,64111.7,62910.0,63787.4,25608.655
315,2024-04-20 02:00:00,63787.4,64236.2,63384.7,63407.4,18161.872
316,2024-04-20 03:00:00,63407.5,63767.0,63045.1,63623.7,11707.381
317,2024-04-20 04:00:00,63623.7,64078.7,63501.9,63803.7,6933.635
318,2024-04-20 05:00:00,63803.7,64000.0,63730.0,63931.8,4449.887
319,2024-04-20 06:00:00,63931.8,64244.0,63779.9,64102.0,6975.133
320,2024-04-20 07:00:00,64102.0,64217.3,63950.4,64117.8,3776.103
321,2024-04-20 08:00:00,64117.6,64190.0,63901.7,64017.3,5107.518
322,2024-04-20 09:00:00,64017.4,64134.2,63893.7,63937.9,3266.409
323,2024-04-20 10:00:00,63938.0,63967.2,63620.0,63706.8,7224.432
324,2024-04-20 11:00:00,63706.8,63759.3,63244.0,63583.4,13908.956
325,2024-04-20 12:00:00,63583.4,63757.7,63333.7,63538.7,7733.98
326,2024-04-20 13:00:00,63538.6,63900.0,63525.3,63688.7,6455.652
327,2024-04-20 14:00:00,63688.7,63916.0,63537.3,63790.8,5018.383
328,2024-04-20 15:00:00,63790.8,64034.1,63768.0,63846.5,5066.921
329,2024-04-20 16:00:00,63846.4,63963.6,63703.2,63906.0,3993.655
330,2024-04-20 17:00:00,63905.9,64940.0,63758.0,64771.0,19737.277
331,2024-04-20 18:00:00,64771.0,64949.0,64421.8,64708.9,16063.835
332,2024-04-20 19:00:00,64708.8,65400.0,64708.8,65167.9,18625.198
333,2024-04-20 20:00:00,65167.9,65281.9,64793.8,64932.6,10221.117
334,2024-04-20 21:00:00,64932.5,64973.7,64756.2,64834.7,5187.046
335,2024-04-20 22:00:00,64834.8,65013.0,64573.2,64690.7,6634.979
336,2024-04-20 23:00:00,64690.6,64800.0,64587.4,64700.4,3100.388
337,2024-04-21 00:00:00,64700.3,64757.3,64513.1,64581.1,3754.712
338,2024-04-21 01:00:00,64581.1,64963.6,64581.0,64897.2,4037.793
339,2024-04-21 02:00:00,64897.2,64929.9,64570.5,64732.1,4772.897
340,2024-04-21 03:00:00,64732.1,65087.8,64700.5,64915.7,4487.758
341,2024-04-21 04:00:00,64915.6,65363.2,64890.6,65274.3,7533.55
342,2024-04-21 05:00:00,65274.4,65678.7,65048.0,65131.2,13774.156
343,2024-04-21 06:00:00,65131.3,65167.9,64803.1,65029.6,6787.611
344,2024-04-21 07:00:00,65029.6,65216.3,64943.1,64992.9,3670.8
345,2024-04-21 08:00:00,64992.9,65174.0,64901.2,65020.7,3072.561
346,2024-04-21 09:00:00,65020.6,65139.1,64861.2,65109.8,4371.693
347,2024-04-21 10:00:00,65109.8,65199.4,64884.2,64895.0,5195.021
348,2024-04-21 11:00:00,64897.6,64963.0,64728.3,64872.6,5089.614
349,2024-04-21 12:00:00,64872.7,64972.3,64751.4,64925.2,3209.705
350,2024-04-21 13:00:00,64925.3,65425.0,64918.7,65203.5,11841.3
351,2024-04-21 14:00:00,65203.5,65362.3,64901.0,64976.4,6365.952
352,2024-04-21 15:00:00,64976.4,65226.9,64743.7,64850.1,9309.087
353,2024-04-21 16:00:00,64850.2,65015.5,64752.2,64865.4,4701.353
354,2024-04-21 17:00:00,64865.4,65112.0,64840.0,65015.0,3853.727
355,2024-04-21 18:00:00,65014.9,65068.7,64214.2,64557.4,23738.192
356,2024-04-21 19:00:00,64557.3,64859.0,64506.3,64793.0,5958.88
357,2024-04-21 20:00:00,64793.0,64847.7,64600.0,64754.5,3965.652
358,2024-04-21 21:00:00,64754.5,64830.0,64498.3,64506.9,4107.058
359,2024-04-21 22:00:00,64507.0,64690.8,64322.7,64621.5,5603.895
360,2024-04-21 23:00:00,64621.5,65242.0,64611.0,64632.0,9943.072
361,2024-04-22 00:00:00,64632.2,65078.9,64520.2,64998.2,6269.666
362,2024-04-22 01:00:00,64998.2,65041.4,64830.3,64912.6,2910.748
363,2024-04-22 02:00:00,64912.7,65135.6,64712.0,64873.3,6101.362
364,2024-04-22 03:00:00,64873.2,65654.9,64566.8,64634.3,22443.571
365,2024-04-22 04:00:00,64634.4,64843.1,64470.5,64774.3,6259.461
366,2024-04-22 05:00:00,64774.2,66101.0,64721.0,65677.6,21984.705
367,2024-04-22 06:00:00,65677.5,65854.1,65466.6,65708.4,10503.721
368,2024-04-22 07:00:00,65708.5,66390.0,65668.1,66342.8,12879.605
369,2024-04-22 08:00:00,66342.8,66387.0,66117.0,66268.8,8633.482
370,2024-04-22 09:00:00,66268.7,66449.0,65936.5,65943.7,9052.901
371,2024-04-22 10:00:00,65943.8,66180.0,65871.0,65935.8,6568.76
372,2024-04-22 11:00:00,65935.9,66035.6,65764.1,65913.6,5050.064
373,2024-04-22 12:00:00,65913.6,66131.4,65855.6,66022.7,5132.343
374,2024-04-22 13:00:00,66022.8,66085.9,65664.6,65856.2,6741.949
375,2024-04-22 14:00:00,65856.1,65976.8,65600.7,65971.5,6509.05
376,2024-04-22 15:00:00,65971.4,66239.2,65652.6,66077.2,13691.858
377,2024-04-22 16:00:00,66077.2,66449.0,65920.6,65999.9,15588.278
378,2024-04-22 17:00:00,66000.0,66059.1,65600.7,65966.8,14025.079
379,2024-04-22 18:00:00,65966.8,66398.0,65866.8,66111.1,10696.843
380,2024-04-22 19:00:00,66111.0,66819.6,66100.0,66507.2,18870.802
381,2024-04-22 20:00:00,66507.2,66656.2,66261.0,66301.1,6585.888
382,2024-04-22 21:00:00,66301.1,66585.4,66094.6,66495.6,6987.254
383,2024-04-22 22:00:00,66495.6,66731.0,66356.0,66483.6,6495.394
384,2024-04-22 23:00:00,66483.7,66540.0,66300.1,66490.8,3010.924
385,2024-04-23 00:00:00,66490.9,67200.0,66490.9,67000.0,12590.002
386,2024-04-23 01:00:00,66999.9,67222.0,66750.4,66778.0,9865.115
387,2024-04-23 02:00:00,66777.9,67000.0,66669.2,66993.4,6227.806
388,2024-04-23 03:00:00,66993.5,67158.9,66735.6,66742.0,7745.581
389,2024-04-23 04:00:00,66742.0,66889.5,66513.2,66582.8,5425.283
390,2024-04-23 05:00:00,66582.8,66730.0,66383.5,66410.1,5672.088
391,2024-04-23 06:00:00,66410.0,66559.2,66142.6,66216.8,8618.965
392,2024-04-23 07:00:00,66216.7,66591.7,66153.5,66462.0,6616.877
393,2024-04-23 08:00:00,66462.0,66627.6,66270.0,66351.0,4503.391
394,2024-04-23 09:00:00,66351.0,66423.5,65988.0,66079.9,7837.021
395,2024-04-23 10:00:00,66079.9,66229.2,65900.7,66179.0,7167.779
396,2024-04-23 11:00:00,66178.9,66276.8,66009.9,66040.0,4514.837
397,2024-04-23 12:00:00,66039.9,66297.0,66039.9,66188.1,4749.648
398,2024-04-23 13:00:00,66188.1,66218.1,65812.0,66023.5,8545.014
399,2024-04-23 14:00:00,66023.5,66140.2,65750.0,66115.1,7217.39
400,2024-04-23 15:00:00,66115.0,66538.2,66006.6,66467.2,13266.61
401,2024-04-23 16:00:00,66467.3,67099.7,66370.2,66880.5,26033.215
402,2024-04-23 17:00:00,66880.4,66901.1,66283.6,66393.2,12686.532
403,2024-04-23 18:00:00,66393.2,66784.0,66311.4,66723.4,9315.042
404,2024-04-23 19:00:00,66723.4,66887.0,66543.2,66723.6,4651.893
405,2024-04-23 20:00:00,66723.6,66826.8,66551.5,66756.4,3997.259
406,2024-04-23 21:00:00,66756.3,66756.4,66351.1,66456.0,4364.975
407,2024-04-23 22:00:00,66455.9,66457.1,65924.7,66316.2,10255.617
408,2024-04-23 23:00:00,66316.3,66439.5,66219.6,66323.5,2699.538
409,2024-04-24 00:00:00,66323.5,66429.0,66238.0,66334.0,2679.316
410,2024-04-24 01:00:00,66334.0,66404.6,66074.4,66386.3,3873.887
411,2024-04-24 02:00:00,66386.2,66723.0,66347.2,66721.8,6278.724
412,2024-04-24 03:00:00,66721.8,66869.8,66640.7,66704.9,4450.335
413,2024-04-24 04:00:00,66704.9,66741.5,66414.0,66499.2,4660.979
414,2024-04-24 05:00:00,66499.2,66694.3,66477.0,66585.7,2950.164
415,2024-04-24 06:00:00,66585.8,67068.2,66552.7,66978.4,7529.603
416,2024-04-24 07:00:00,66978.4,67049.5,66594.0,66706.8,7125.514
417,2024-04-24 08:00:00,66706.8,66774.9,66520.8,66748.0,4730.408
418,2024-04-24 09:00:00,66748.0,66856.0,66549.0,66588.9,3899.518
419,2024-04-24 10:00:00,66588.9,66721.7,66443.7,66506.0,5340.763
420,2024-04-24 11:00:00,66506.1,66533.5,66232.8,66328.4,8118.777
421,2024-04-24 12:00:00,66328.5,66484.7,66172.0,66395.3,6057.844
422,2024-04-24 13:00:00,66395.2,66610.3,66336.6,66550.7,5285.434
423,2024-04-24 14:00:00,66550.7,66711.9,66302.6,66317.8,6733.543
424,2024-04-24 15:00:00,66317.8,66325.2,65810.0,66040.9,21658.894
425,2024-04-24 16:00:00,66041.0,66180.0,64706.0,65212.7,48486.813
426,2024-04-24 17:00:00,65212.8,65221.1,64489.7,64594.0,26147.663
427,2024-04-24 18:00:00,64593.5,64947.6,64315.9,64771.4,22142.739
428,2024-04-24 19:00:00,64771.4,65122.0,64725.5,64850.0,11624.0
429,2024-04-24 20:00:00,64850.0,64898.3,64022.0,64100.1,16086.537
430,2024-04-24 21:00:00,64100.0,64464.6,63695.0,63960.9,21204.947
431,2024-04-24 22:00:00,63960.8,64223.9,63575.0,64082.4,16770.36
432,2024-04-24 23:00:00,64082.5,64426.6,63954.5,64362.1,7096.124
433,2024-04-25 00:00:00,64362.0,64380.5,63916.1,64061.1,7124.036
434,2024-04-25 01:00:00,64060.9,64315.6,63786.1,64250.0,9041.342
435,2024-04-25 02:00:00,64250.0,64713.6,64191.9,64517.5,8129.907
436,2024-04-25 03:00:00,64517.4,64634.8,64016.5,64028.4,8370.657
437,2024-04-25 04:00:00,64028.4,64317.1,63823.2,64275.8,7424.439
438,2024-04-25 05:00:00,64275.8,64446.0,64111.1,64260.0,5193.112
439,2024-04-25 06:00:00,64259.9,64377.1,64026.1,64315.5,6107.875
440,2024-04-25 07:00:00,64315.4,64350.0,64000.4,64190.7,5760.788
441,2024-04-25 08:00:00,64190.7,64365.0,64164.2,64260.5,3087.25
442,2024-04-25 09:00:00,64260.5,64355.7,63800.0,63996.1,8673.72
443,2024-04-25 10:00:00,63996.2,64158.0,63688.0,63929.8,10748.141
444,2024-04-25 11:00:00,63929.9,64180.0,63793.3,63948.2,7206.648
445,2024-04-25 12:00:00,63948.2,63949.0,63300.0,63438.3,20080.305
446,2024-04-25 13:00:00,63438.4,63978.0,63429.5,63826.9,9488.272
447,2024-04-25 14:00:00,63827.0,64316.5,63188.0,63388.9,25073.427
448,2024-04-25 15:00:00,63388.9,63549.0,62721.3,63399.9,33611.666
449,2024-04-25 16:00:00,63400.0,63842.0,63182.4,63358.0,17343.074
450,2024-04-25 17:00:00,63358.0,64179.0,63224.8,64091.7,16221.52
451,2024-04-25 18:00:00,64091.6,64497.8,63934.0,64401.6,16160.152
452,2024-04-25 19:00:00,64401.5,64850.0,64338.0,64674.9,18248.813
453,2024-04-25 20:00:00,64674.9,64995.7,64404.4,64689.1,13181.605
454,2024-04-25 21:00:00,64689.2,64759.0,64520.6,64721.5,4991.671
455,2024-04-25 22:00:00,64721.6,64970.0,64455.0,64758.9,8558.781
456,2024-04-25 23:00:00,64758.9,65270.6,64636.9,64672.8,12391.059
457,2024-04-26 00:00:00,64672.8,64712.8,64520.0,64581.1,4770.682
458,2024-04-26 01:00:00,64581.2,64718.9,64413.4,64478.8,4387.498
459,2024-04-26 02:00:00,64478.8,64537.4,64071.9,64285.2,10495.258
460,2024-04-26 03:00:00,64285.7,64640.9,63844.0,64371.0,12960.866
461,2024-04-26 04:00:00,64370.9,64649.7,64263.5,64470.2,5562.115
462,2024-04-26 05:00:00,64470.3,64484.0,64269.0,64359.7,3730.808
463,2024-04-26 06:00:00,64359.6,64373.5,64138.0,64187.0,4940.225
464,2024-04-26 07:00:00,64187.1,64548.8,63992.6,64527.1,6720.504
465,2024-04-26 08:00:00,64527.1,64548.9,64216.0,64338.2,4008.963
466,2024-04-26 09:00:00,64338.2,64590.3,64200.0,64236.6,6655.241
467,2024-04-26 10:00:00,64236.7,64439.2,64190.1,64385.0,4398.833
468,2024-04-26 11:00:00,64384.9,64544.8,64294.2,64454.1,4429.092
469,2024-04-26 12:00:00,64454.1,64534.6,64031.5,64069.1,6952.935
470,2024-04-26 13:00:00,64069.0,64246.1,64035.0,64213.6,4234.957
471,2024-04-26 14:00:00,64213.6,64500.0,63911.2,64114.5,12141.696
472,2024-04-26 15:00:00,64114.5,64566.1,63650.0,64465.4,23577.707
473,2024-04-26 16:00:00,64465.4,64783.1,63761.3,63827.1,26541.824
474,2024-04-26 17:00:00,63827.2,63999.0,63325.0,63481.3,19042.333
475,2024-04-26 18:00:00,63481.2,63764.4,63291.5,63639.0,11604.935
476,2024-04-26 19:00:00,63639.0,64100.0,63521.2,63984.0,11425.044
477,2024-04-26 20:00:00,63984.5,64156.0,63911.3,64032.1,4980.497
478,2024-04-26 21:00:00,64032.1,64116.4,63711.0,63723.6,4843.065
479,2024-04-26 22:00:00,63723.6,64097.4,63723.6,63949.1,4019.539
480,2024-04-26 23:00:00,63949.1,64059.1,63796.1,64029.6,2436.717
481,2024-04-27 00:00:00,64029.6,64029.6,63648.6,63799.7,4132.669
482,2024-04-27 01:00:00,63799.7,63893.7,63720.9,63748.8,2313.99
483,2024-04-27 02:00:00,63748.7,63901.4,62807.1,63154.9,21100.738
484,2024-04-27 03:00:00,63155.0,63253.1,62332.8,62564.9,21228.34
485,2024-04-27 04:00:00,62565.0,63300.0,62449.0,62888.4,12641.21
486,2024-04-27 05:00:00,62888.3,63129.1,62773.3,63047.2,4723.452
487,2024-04-27 06:00:00,63047.2,63157.6,62905.4,63025.0,4177.645
488,2024-04-27 07:00:00,63025.0,63079.5,62760.7,62957.6,5083.923
489,2024-04-27 08:00:00,62957.7,63115.9,62840.0,62996.8,4215.34
490,2024-04-27 09:00:00,62996.7,63139.0,62920.0,62944.3,3776.119
491,2024-04-27 10:00:00,62944.3,63044.6,62886.8,62999.9,2850.919
492,2024-04-27 11:00:00,62999.8,63035.0,62850.1,62958.2,3363.284
493,2024-04-27 12:00:00,62958.1,62968.0,62703.0,62772.4,4308.225
494,2024-04-27 13:00:00,62772.4,62926.8,62650.0,62834.5,3981.91
495,2024-04-27 14:00:00,62834.4,63149.7,62780.3,63008.4,6971.005
496,2024-04-27 15:00:00,63008.4,63227.5,62965.7,63191.5,5116.841
497,2024-04-27 16:00:00,63191.5,63390.8,63025.0,63101.8,6370.921
498,2024-04-27 17:00:00,63101.8,63177.0,62815.3,62928.4,4899.933
499,2024-04-27 18:00:00,62928.3,63025.3,62901.0,63001.4,1569.895
